Lista odwołań: 6537849823226964791741886578314645229546169116824863553256786966514399686839266159822782682647955578886889852535164689877669173435797187777457927637664446696243989361685669528627368437949989829526585888887552725876653239345725232362898271924887451818433848435388735625687724567991168529121126841236465522711329147188717355711963218932534593394187866596823457351961615167311521829159141251594816624444141771529372688355486183263967789958874513519232127166859379571344749916229538624672167276883292321633714431417424248751954312183184976663316196413123563934469875251817661523274588732281172133975789354382937618129451658466856511926559547195592638155634813492476147614612727133761742597239196488146859215279463327112918726664369315352777311454541352395846535766388417694911747648456127791916592527334247124343631423938469731975116674752752772926826164875195675381855383886865131516892723793512393646496159779221218766277871825453412678956684573822526213426727136263818663921929716166174474635359411467

|2||1||7||4||6|
|3||1||7||4||6|
|3||1||7||4||6|
|3||2||7||4||6|
|3||2||7||4||6|
|3||2||1||4||6|
|3||2||1||4||6|
|3||2||1||4||6|
|3||2||1||9||6|
|3||2||1||9||6|
|3||2||1||9||8|
|7||2||1||9||8|
|7||2||1||9||8|
|7||6||1||9||8|
|7||6||1||9||8|
|7||6||1||9||8|
|7||6||4||9||8|
|7||6||4||3||8|
|7||6||4||3||8|
|7||6||4||3||9|
|7||6||4||3||9|
|1||6||4||3||9|
|1||5||4||3||9|
|1||5||4||3||9|
|1||5||4||3||9|
|1||5||2||3||9|
|1||5||2||7||9|
|1||5||2||7||9|
|1||5||2||7||9|
|1||5||2||7||3|
|1||5||2||7||3|
|1||5||2||7||3|
|4||5||2||7||3|
|4||5||2||7||3|
|4||5||2||7||3|
|4||5||2||7||3|
|4||5||2||7||3|
|4||1||2||7||3|
|4||1||2||7||3|
|4||1||5||7||3|
|4||1||5||2||3|
|4||1||5||2||3|
|4||1||5||2||9|
|4||1||5||2||9|
|8||1||5||2||9|
|8||4||5||2||9|
|8||4||6||2||9|
|8||4||6||5||9|
|8||4||6||5||3|
|8||4||6||5||3|
|7||4||6||5||3|
|7||4||6||5||3|
|7||4||6||5||3|
|7||4||6||5||3|
|7||8||6||5||3|
|7||8||6||5||3|
|7||8||4||5||3|
|7||8||4||1||3|
|7||8||4||1||3|
|7||8||4||1||6|
|9||8||4||1||6|
|9||8||4||1||6|
|9||8||4||1||6|
|9||8||4||1||6|
|9||8||4||1||6|
|9||7||4||1||6|
|9||7||4||1||6|
|9||7||4||1||6|
|9||7||4||1||6|
|9||7||4||1||6|
|9||7||8||1||6|
|9||7||8||4||6|
|9||7||8||4||5|
|6||7||8||4||5|
|6||1||8||4||5|
|6||1||2||4||5|
|6||1||2||7||5|
|6||1||2||7||5|
|6||1||2||7||9|
|6||1||2||7||9|
|6||1||2||7||9|
|6||1||2||7||9|
|6||1||2||7||9|
|5||1||2||7||9|
|5||1||2||7||9|
|5||1||2||7||9|
|5||1||2||7||9|
|5||1||2||7||9|
|5||1||2||7||9|
|5||3||2||7||9|
|5||3||2||7||9|
|5||3||4||7||9|
|5||3||4||2||9|
|5||3||4||2||9|
|5||3||4||2||7|
|1||3||4||2||7|
|1||3||4||2||7|
|1||3||4||2||7|
|1||3||4||2||7|
|1||3||4||2||7|
|1||3||4||2||7|
|1||6||4||2||7|
|1||6||3||2||7|
|1||6||3||2||7|
|1||6||3||4||7|
|1||6||3||4||2|
|1||6||3||4||2|
|9||6||3||4||2|
|9||6||3||4||2|
|9||8||3||4||2|
|9||8||3||4||2|
|9||8||6||4||2|
|9||8||6||4||2|
|9||8||6||7||2|
|9||8||6||7||3|
|1||8||6||7||3|
|1||9||6||7||3|
|1||9||6||7||3|
|1||9||5||7||3|
|1||9||5||7||3|
|1||9||5||7||3|
|1||9||5||6||3|
|1||9||5||6||3|
|1||9||5||6||7|
|4||9||5||6||7|
|4||9||5||6||7|
|4||9||5||6||7|
|4||2||5||6||7|
|4||2||5||6||7|
|4||2||5||6||7|
|4||2||5||6||7|
|4||2||5||6||7|
|4||2||5||6||7|
|4||2||5||6||7|
|4||2||9||6||7|
|4||2||9||6||7|
|4||2||9||6||7|
|4||2||9||8||7|
|4||2||9||8||7|
|4||2||9||8||6|
|1||2||9||8||6|
|1||2||9||8||6|
|1||4||9||8||6|
|1||4||9||8||6|
|1||4||7||8||6|
|1||4||7||5||6|
|1||4||7||5||6|
|1||4||7||5||9|
|1||4||7||5||9|
|6||4||7||5||9|
|6||4||7||5||9|
|6||4||7||5||9|
|6||3||7||5||9|
|6||3||8||5||9|
|6||3||8||1||9|
|6||3||8||1||9|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|6||3||8||1||5|
|9||3||8||1||5|
|9||2||8||1||5|
|9||2||7||1||5|
|9||2||7||1||5|
|9||2||7||3||5|
|9||2||7||3||5|
|9||2||7||3||5|
|9||2||7||3||5|
|9||2||7||3||5|
|9||2||7||3||1|
|9||2||7||3||1|
|9||2||7||3||1|
|9||2||7||3||1|
|9||2||7||3||1|
|6||2||7||3||1|
|6||4||7||3||1|
|6||4||7||3||1|
|6||4||7||3||1|
|6||4||9||3||1|
|6||4||9||3||1|
|6||4||9||3||1|
|6||4||9||5||1|
|6||4||9||5||1|
|6||4||9||5||7|
|6||4||9||5||7|
|6||4||9||5||7|
|2||4||9||5||7|
|2||4||9||5||7|
|2||1||9||5||7|
|2||1||9||5||7|
|2||1||9||5||7|
|2||1||8||5||7|
|2||1||8||5||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||7|
|2||1||8||6||5|
|4||1||8||6||5|
|4||1||8||6||5|
|4||3||8||6||5|
|4||3||8||6||5|
|4||3||1||6||5|
|4||3||1||2||5|
|4||3||1||2||6|
|7||3||1||2||6|
|7||8||1||2||6|
|7||8||9||2||6|
|7||8||9||5||6|
|7||8||9||5||6|
|7||8||9||5||6|
|7||8||9||5||6|
|7||8||9||5||4|
|7||8||9||5||4|
|7||8||9||5||4|
|3||8||9||5||4|
|3||8||9||5||4|
|3||2||9||5||4|
|3||2||9||5||4|
|3||2||9||5||4|
|3||2||9||5||4|
|3||2||6||5||4|
|3||2||6||5||4|
|3||2||6||1||4|
|3||2||6||1||4|
|3||2||6||1||4|
|3||2||6||1||4|
|3||2||6||1||4|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|3||2||6||1||7|
|8||2||6||1||7|
|8||2||6||1||7|
|8||2||6||1||7|
|8||2||6||1||7|
|8||2||6||1||7|
|8||3||6||1||7|
|8||3||9||1||7|
|8||3||9||2||7|
|8||3||9||2||1|
|8||3||9||2||1|
|8||3||9||2||1|
|8||3||9||2||1|
|7||3||9||2||1|
|7||3||9||2||1|
|7||6||9||2||1|
|7||6||9||2||1|
|7||6||9||2||1|
|7||6||9||2||1|
|7||6||9||2||1|
|7||6||9||2||1|
|7||6||4||2||1|
|7||6||4||2||1|
|7||6||4||2||1|
|7||6||4||2||1|
|7||6||4||2||1|
|7||6||4||3||1|
|7||6||4||3||5|
|7||6||4||3||5|
|7||6||4||3||5|
|9||6||4||3||5|
|9||6||4||3||5|
|9||1||4||3||5|
|9||1||4||3||5|
|9||1||4||3||5|
|9||1||6||3||5|
|9||1||6||7||5|

Zmiany: 445
